destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Buyer,192.168.2.94,notif-1756614676576-9157,Este es el mensaje de la notificacion,506,1756614677082
Seller,192.168.1.93,notif-1756614676600-4837,Este es el mensaje de la notificacion,514,1756614677117
Buyer,192.168.2.69,notif-1756614676600-4837,Este es el mensaje de la notificacion,514,1756614677117
Seller,192.168.1.63,notif-1756614676600-5350,Este es el mensaje de la notificacion,514,1756614677117
Buyer,192.168.2.66,notif-1756614676600-5350,Este es el mensaje de la notificacion,514,1756614677117
Seller,192.168.1.8,notif-1756614676603-2101,Este es el mensaje de la notificacion,511,1756614677176
Buyer,192.168.2.53,notif-1756614676603-2101,Este es el mensaje de la notificacion,511,1756614677176
Seller,192.168.1.39,notif-1756614676633-5755,Este es el mensaje de la notificacion,514,1756614677209
Buyer,192.168.2.21,notif-1756614676633-5755,Este es el mensaje de la notificacion,514,1756614677209
Seller,192.168.1.89,notif-1756614676693-447,Este es el mensaje de la notificacion,507,1756614677226
Buyer,192.168.2.73,notif-1756614676693-447,Este es el mensaje de la notificacion,507,1756614677226
Seller,192.168.1.87,notif-1756614676759-4774,Este es el mensaje de la notificacion,503,1756614677308
Buyer,192.168.2.55,notif-1756614676759-4774,Este es el mensaje de la notificacion,503,1756614677308
Seller,192.168.1.18,notif-1756614676847-645,Este es el mensaje de la notificacion,509,1756614677447
Buyer,192.168.2.87,notif-1756614676847-645,Este es el mensaje de la notificacion,509,1756614677447
Seller,192.168.1.22,notif-1756614676993-9884,Este es el mensaje de la notificacion,503,1756614677529
Buyer,192.168.2.85,notif-1756614676993-9884,Este es el mensaje de la notificacion,503,1756614677529
Seller,192.168.1.4,notif-1756614677076-3501,Este es el mensaje de la notificacion,504,1756614677582
Buyer,192.168.2.42,notif-1756614677076-3501,Este es el mensaje de la notificacion,504,1756614677582
Seller,192.168.1.45,notif-1756614677143-840,Este es el mensaje de la notificacion,503,1756614677649
Buyer,192.168.2.82,notif-1756614677143-840,Este es el mensaje de la notificacion,503,1756614677649
Seller,192.168.1.64,notif-1756614677340-1872,Este es el mensaje de la notificacion,516,1756614677860
Buyer,192.168.2.9,notif-1756614677340-1872,Este es el mensaje de la notificacion,516,1756614677860
Seller,192.168.1.50,notif-1756614677423-4928,Este es el mensaje de la notificacion,513,1756614677942
Buyer,192.168.2.34,notif-1756614677423-4928,Este es el mensaje de la notificacion,513,1756614677942
Seller,192.168.1.98,notif-1756614677477-7929,Este es el mensaje de la notificacion,504,1756614677985
Buyer,192.168.2.50,notif-1756614677477-7929,Este es el mensaje de la notificacion,504,1756614677985
Seller,192.168.1.91,notif-1756614677570-5110,Este es el mensaje de la notificacion,506,1756614678080
Buyer,192.168.2.17,notif-1756614677570-5110,Este es el mensaje de la notificacion,506,1756614678080
Seller,192.168.1.22,notif-1756614677634-1806,Este es el mensaje de la notificacion,506,1756614678145
Buyer,192.168.2.83,notif-1756614677634-1806,Este es el mensaje de la notificacion,506,1756614678145
Seller,192.168.1.85,notif-1756614677642-3446,Este es el mensaje de la notificacion,515,1756614678162
Buyer,192.168.2.95,notif-1756614677642-3446,Este es el mensaje de la notificacion,515,1756614678162
Seller,192.168.1.94,notif-1756614677653-1832,Este es el mensaje de la notificacion,508,1756614678166
Buyer,192.168.2.9,notif-1756614677653-1832,Este es el mensaje de la notificacion,508,1756614678166
Seller,192.168.1.56,notif-1756614677677-4096,Este es el mensaje de la notificacion,503,1756614678186
Buyer,192.168.2.67,notif-1756614677677-4096,Este es el mensaje de la notificacion,503,1756614678186
Seller,192.168.1.6,notif-1756614677686-2228,Este es el mensaje de la notificacion,503,1756614678194
Buyer,192.168.2.45,notif-1756614677686-2228,Este es el mensaje de la notificacion,503,1756614678194
Seller,192.168.1.20,notif-1756614677741-2036,Este es el mensaje de la notificacion,509,1756614678254
Buyer,192.168.2.8,notif-1756614677741-2036,Este es el mensaje de la notificacion,509,1756614678254
Seller,192.168.1.6,notif-1756614677782-5842,Este es el mensaje de la notificacion,506,1756614678368
Buyer,192.168.2.2,notif-1756614677782-5842,Este es el mensaje de la notificacion,506,1756614678368
Seller,192.168.1.83,notif-1756614677850-6745,Este es el mensaje de la notificacion,510,1756614678454
Buyer,192.168.2.62,notif-1756614677850-6745,Este es el mensaje de la notificacion,510,1756614678454
Seller,192.168.1.53,notif-1756614677851-5075,Este es el mensaje de la notificacion,507,1756614678493
Buyer,192.168.2.99,notif-1756614677851-5075,Este es el mensaje de la notificacion,507,1756614678493
Seller,192.168.1.59,notif-1756614677986-7019,Este es el mensaje de la notificacion,507,1756614678591
Buyer,192.168.2.26,notif-1756614677986-7019,Este es el mensaje de la notificacion,507,1756614678591
Seller,192.168.1.27,notif-1756614677985-6284,Este es el mensaje de la notificacion,512,1756614678657
Buyer,192.168.2.76,notif-1756614677985-6284,Este es el mensaje de la notificacion,512,1756614678657
Seller,192.168.1.33,notif-1756614678080-7107,Este es el mensaje de la notificacion,508,1756614678674
Buyer,192.168.2.63,notif-1756614678080-7107,Este es el mensaje de la notificacion,508,1756614678674
Seller,192.168.1.31,notif-1756614678111-1609,Este es el mensaje de la notificacion,508,1756614678674
Buyer,192.168.2.62,notif-1756614678111-1609,Este es el mensaje de la notificacion,508,1756614678674
Seller,192.168.1.81,notif-1756614678111-4572,Este es el mensaje de la notificacion,505,1756614678691
Buyer,192.168.2.48,notif-1756614678111-4572,Este es el mensaje de la notificacion,505,1756614678691
Seller,192.168.1.21,notif-1756614678176-3654,Este es el mensaje de la notificacion,511,1756614678707
Buyer,192.168.2.11,notif-1756614678176-3654,Este es el mensaje de la notificacion,511,1756614678707
Seller,192.168.1.82,notif-1756614678194-9623,Este es el mensaje de la notificacion,510,1756614678764
Buyer,192.168.2.71,notif-1756614678194-9623,Este es el mensaje de la notificacion,510,1756614678764
Seller,192.168.1.38,notif-1756614678227-1519,Este es el mensaje de la notificacion,526,1756614678894
Buyer,192.168.2.56,notif-1756614678227-1519,Este es el mensaje de la notificacion,526,1756614678894
Seller,192.168.1.6,notif-1756614678264-6171,Este es el mensaje de la notificacion,508,1756614678964
Buyer,192.168.2.16,notif-1756614678264-6171,Este es el mensaje de la notificacion,508,1756614678964
Seller,192.168.1.32,notif-1756614678340-583,Este es el mensaje de la notificacion,504,1756614679002
Buyer,192.168.2.47,notif-1756614678340-583,Este es el mensaje de la notificacion,504,1756614679002
Seller,192.168.1.39,notif-1756614678511-8252,Este es el mensaje de la notificacion,501,1756614679094
Buyer,192.168.2.2,notif-1756614678511-8252,Este es el mensaje de la notificacion,501,1756614679094
Seller,192.168.1.32,notif-1756614678568-3336,Este es el mensaje de la notificacion,502,1756614679160
Buyer,192.168.2.22,notif-1756614678568-3336,Este es el mensaje de la notificacion,502,1756614679160
Seller,192.168.1.54,notif-1756614678577-2151,Este es el mensaje de la notificacion,515,1756614679192
Buyer,192.168.2.15,notif-1756614678577-2151,Este es el mensaje de la notificacion,515,1756614679192
Seller,192.168.1.57,notif-1756614678591-3342,Este es el mensaje de la notificacion,515,1756614679192
Buyer,192.168.2.20,notif-1756614678591-3342,Este es el mensaje de la notificacion,515,1756614679192
Seller,192.168.1.17,notif-1756614678639-1421,Este es el mensaje de la notificacion,516,1756614679209
Buyer,192.168.2.13,notif-1756614678639-1421,Este es el mensaje de la notificacion,516,1756614679209
Seller,192.168.1.48,notif-1756614678719-4736,Este es el mensaje de la notificacion,505,1756614679226
Buyer,192.168.2.69,notif-1756614678719-4736,Este es el mensaje de la notificacion,505,1756614679226
Seller,192.168.1.90,notif-1756614678753-5742,Este es el mensaje de la notificacion,510,1756614679276
Buyer,192.168.2.48,notif-1756614678753-5742,Este es el mensaje de la notificacion,510,1756614679276
Seller,192.168.1.24,notif-1756614678815-2611,Este es el mensaje de la notificacion,508,1756614679402
Buyer,192.168.2.38,notif-1756614678815-2611,Este es el mensaje de la notificacion,508,1756614679402
Seller,192.168.1.86,notif-1756614678930-4741,Este es el mensaje de la notificacion,507,1756614679471
Buyer,192.168.2.96,notif-1756614678930-4741,Este es el mensaje de la notificacion,507,1756614679471
Seller,192.168.1.58,notif-1756614678930-2617,Este es el mensaje de la notificacion,509,1756614679513
Buyer,192.168.2.3,notif-1756614678930-2617,Este es el mensaje de la notificacion,509,1756614679513
Seller,192.168.1.95,notif-1756614678972-3281,Este es el mensaje de la notificacion,502,1756614679600
Buyer,192.168.2.25,notif-1756614678972-3281,Este es el mensaje de la notificacion,502,1756614679600
Seller,192.168.1.28,notif-1756614679052-399,Este es el mensaje de la notificacion,511,1756614679673
Buyer,192.168.2.11,notif-1756614679052-399,Este es el mensaje de la notificacion,511,1756614679673
Seller,192.168.1.72,notif-1756614679076-6194,Este es el mensaje de la notificacion,501,1756614679697
Buyer,192.168.2.66,notif-1756614679076-6194,Este es el mensaje de la notificacion,501,1756614679697
Seller,192.168.1.67,notif-1756614679151-129,Este es el mensaje de la notificacion,512,1756614679712
Buyer,192.168.2.90,notif-1756614679151-129,Este es el mensaje de la notificacion,512,1756614679712
Seller,192.168.1.44,notif-1756614679192-7735,Este es el mensaje de la notificacion,504,1756614679714
Buyer,192.168.2.51,notif-1756614679192-7735,Este es el mensaje de la notificacion,504,1756614679714
Seller,192.168.1.29,notif-1756614679226-2366,Este es el mensaje de la notificacion,507,1756614679738
Buyer,192.168.2.91,notif-1756614679226-2366,Este es el mensaje de la notificacion,507,1756614679738
Seller,192.168.1.1,notif-1756614679226-149,Este es el mensaje de la notificacion,504,1756614679782
Buyer,192.168.2.74,notif-1756614679226-149,Este es el mensaje de la notificacion,504,1756614679782
Seller,192.168.1.26,notif-1756614679324-7077,Este es el mensaje de la notificacion,504,1756614679906
Buyer,192.168.2.84,notif-1756614679324-7077,Este es el mensaje de la notificacion,504,1756614679906
Seller,192.168.1.26,notif-1756614679324-4099,Este es el mensaje de la notificacion,520,1756614679994
Buyer,192.168.2.78,notif-1756614679324-4099,Este es el mensaje de la notificacion,520,1756614679994
Seller,192.168.1.4,notif-1756614679324-8584,Este es el mensaje de la notificacion,505,1756614680020
Buyer,192.168.2.86,notif-1756614679324-8584,Este es el mensaje de la notificacion,505,1756614680020
Seller,192.168.1.50,notif-1756614679455-5169,Este es el mensaje de la notificacion,501,1756614680103
Buyer,192.168.2.8,notif-1756614679455-5169,Este es el mensaje de la notificacion,501,1756614680103
Seller,192.168.1.60,notif-1756614679551-9975,Este es el mensaje de la notificacion,504,1756614680177
Buyer,192.168.2.11,notif-1756614679551-9975,Este es el mensaje de la notificacion,504,1756614680177
Seller,192.168.1.87,notif-1756614679640-7473,Este es el mensaje de la notificacion,504,1756614680201
Buyer,192.168.2.97,notif-1756614679640-7473,Este es el mensaje de la notificacion,504,1756614680201
Seller,192.168.1.34,notif-1756614679640-5234,Este es el mensaje de la notificacion,505,1756614680217
Buyer,192.168.2.71,notif-1756614679640-5234,Este es el mensaje de la notificacion,505,1756614680217
Seller,192.168.1.51,notif-1756614679694-4323,Este es el mensaje de la notificacion,503,1756614680217
Buyer,192.168.2.69,notif-1756614679694-4323,Este es el mensaje de la notificacion,503,1756614680217
Seller,192.168.1.20,notif-1756614679748-9614,Este es el mensaje de la notificacion,512,1756614680260
Buyer,192.168.2.29,notif-1756614679748-9614,Este es el mensaje de la notificacion,512,1756614680260
Seller,192.168.1.85,notif-1756614679777-9872,Este es el mensaje de la notificacion,508,1756614680293
Buyer,192.168.2.10,notif-1756614679777-9872,Este es el mensaje de la notificacion,508,1756614680293
Seller,192.168.1.42,notif-1756614679803-1614,Este es el mensaje de la notificacion,505,1756614680411
Buyer,192.168.2.78,notif-1756614679803-1614,Este es el mensaje de la notificacion,505,1756614680411
Seller,192.168.1.38,notif-1756614679827-963,Este es el mensaje de la notificacion,505,1756614680501
Buyer,192.168.2.30,notif-1756614679827-963,Este es el mensaje de la notificacion,505,1756614680501
Seller,192.168.1.9,notif-1756614679957-3616,Este es el mensaje de la notificacion,504,1756614680526
Buyer,192.168.2.92,notif-1756614679957-3616,Este es el mensaje de la notificacion,504,1756614680526
Seller,192.168.1.85,notif-1756614679963-5230,Este es el mensaje de la notificacion,506,1756614680612
Buyer,192.168.2.86,notif-1756614679963-5230,Este es el mensaje de la notificacion,506,1756614680612
Seller,192.168.1.98,notif-1756614680075-8485,Este es el mensaje de la notificacion,506,1756614680685
Buyer,192.168.2.43,notif-1756614680075-8485,Este es el mensaje de la notificacion,506,1756614680685
Seller,192.168.1.67,notif-1756614680127-1892,Este es el mensaje de la notificacion,507,1756614680713
Buyer,192.168.2.77,notif-1756614680127-1892,Este es el mensaje de la notificacion,507,1756614680713
Seller,192.168.1.77,notif-1756614680194-2727,Este es el mensaje de la notificacion,505,1756614680726
Buyer,192.168.2.97,notif-1756614680194-2727,Este es el mensaje de la notificacion,505,1756614680726
Seller,192.168.1.32,notif-1756614680168-7993,Este es el mensaje de la notificacion,508,1756614680729
Buyer,192.168.2.97,notif-1756614680168-7993,Este es el mensaje de la notificacion,508,1756614680729
Seller,192.168.1.21,notif-1756614680268-3951,Este es el mensaje de la notificacion,504,1756614680774
Buyer,192.168.2.59,notif-1756614680268-3951,Este es el mensaje de la notificacion,504,1756614680774
Seller,192.168.1.72,notif-1756614680338-4349,Este es el mensaje de la notificacion,506,1756614680845
Buyer,192.168.2.84,notif-1756614680338-4349,Este es el mensaje de la notificacion,506,1756614680845
Seller,192.168.1.19,notif-1756614680338-6464,Este es el mensaje de la notificacion,503,1756614680915
Buyer,192.168.2.78,notif-1756614680338-6464,Este es el mensaje de la notificacion,503,1756614680915
Seller,192.168.1.5,notif-1756614680460-1150,Este es el mensaje de la notificacion,504,1756614681009
Buyer,192.168.2.60,notif-1756614680460-1150,Este es el mensaje de la notificacion,504,1756614681009
Seller,192.168.1.95,notif-1756614680492-4422,Este es el mensaje de la notificacion,504,1756614681033
Buyer,192.168.2.72,notif-1756614680492-4422,Este es el mensaje de la notificacion,504,1756614681033
Seller,192.168.1.97,notif-1756614680612-8769,Este es el mensaje de la notificacion,504,1756614681120
Buyer,192.168.2.17,notif-1756614680612-8769,Este es el mensaje de la notificacion,504,1756614681120
Seller,192.168.1.97,notif-1756614680612-4158,Este es el mensaje de la notificacion,504,1756614681192
Buyer,192.168.2.28,notif-1756614680612-4158,Este es el mensaje de la notificacion,504,1756614681192
Seller,192.168.1.77,notif-1756614680655-8710,Este es el mensaje de la notificacion,506,1756614681224
Buyer,192.168.2.52,notif-1756614680655-8710,Este es el mensaje de la notificacion,506,1756614681224
Seller,192.168.1.24,notif-1756614680655-5791,Este es el mensaje de la notificacion,514,1756614681257
Buyer,192.168.2.4,notif-1756614680655-5791,Este es el mensaje de la notificacion,514,1756614681257
Seller,192.168.1.58,notif-1756614680685-4052,Este es el mensaje de la notificacion,512,1756614681257
Buyer,192.168.2.23,notif-1756614680685-4052,Este es el mensaje de la notificacion,512,1756614681257
Seller,192.168.1.9,notif-1756614680697-8808,Este es el mensaje de la notificacion,502,1756614681278
Buyer,192.168.2.16,notif-1756614680697-8808,Este es el mensaje de la notificacion,502,1756614681278
Seller,192.168.1.34,notif-1756614680731-1974,Este es el mensaje de la notificacion,513,1756614681358
Buyer,192.168.2.68,notif-1756614680731-1974,Este es el mensaje de la notificacion,513,1756614681358
Seller,192.168.1.39,notif-1756614680879-9666,Este es el mensaje de la notificacion,510,1756614681425
Buyer,192.168.2.43,notif-1756614680879-9666,Este es el mensaje de la notificacion,510,1756614681425
Seller,192.168.1.74,notif-1756614680879-3508,Este es el mensaje de la notificacion,500,1756614681517
Buyer,192.168.2.51,notif-1756614680879-3508,Este es el mensaje de la notificacion,500,1756614681517
Seller,192.168.1.90,notif-1756614680960-2670,Este es el mensaje de la notificacion,515,1756614681551
Buyer,192.168.2.65,notif-1756614680960-2670,Este es el mensaje de la notificacion,515,1756614681551
Seller,192.168.1.3,notif-1756614680983-1878,Este es el mensaje de la notificacion,504,1756614681626
Buyer,192.168.2.87,notif-1756614680983-1878,Este es el mensaje de la notificacion,504,1756614681626
Seller,192.168.1.89,notif-1756614681010-8900,Este es el mensaje de la notificacion,506,1756614681699
Buyer,192.168.2.42,notif-1756614681010-8900,Este es el mensaje de la notificacion,506,1756614681699
Seller,192.168.1.37,notif-1756614681019-2374,Este es el mensaje de la notificacion,502,1756614681729
Buyer,192.168.2.46,notif-1756614681019-2374,Este es el mensaje de la notificacion,502,1756614681729
Seller,192.168.1.43,notif-1756614681081-1134,Este es el mensaje de la notificacion,503,1756614681764
Buyer,192.168.2.24,notif-1756614681081-1134,Este es el mensaje de la notificacion,503,1756614681764
Seller,192.168.1.28,notif-1756614681192-1488,Este es el mensaje de la notificacion,502,1756614681764
Buyer,192.168.2.67,notif-1756614681192-1488,Este es el mensaje de la notificacion,502,1756614681764
Seller,192.168.1.30,notif-1756614681240-2016,Este es el mensaje de la notificacion,501,1756614681782
Buyer,192.168.2.100,notif-1756614681240-2016,Este es el mensaje de la notificacion,501,1756614681782
Seller,192.168.1.46,notif-1756614681358-4414,Este es el mensaje de la notificacion,516,1756614681878
Buyer,192.168.2.54,notif-1756614681358-4414,Este es el mensaje de la notificacion,516,1756614681878
Seller,192.168.1.15,notif-1756614681459-6869,Este es el mensaje de la notificacion,510,1756614681974
Buyer,192.168.2.68,notif-1756614681459-6869,Este es el mensaje de la notificacion,510,1756614681974
Seller,192.168.1.43,notif-1756614681468-5309,Este es el mensaje de la notificacion,506,1756614682025
Buyer,192.168.2.70,notif-1756614681468-5309,Este es el mensaje de la notificacion,506,1756614682025
Seller,192.168.1.45,notif-1756614681527-7657,Este es el mensaje de la notificacion,502,1756614682057
Buyer,192.168.2.30,notif-1756614681527-7657,Este es el mensaje de la notificacion,502,1756614682057
Seller,192.168.1.97,notif-1756614681618-1594,Este es el mensaje de la notificacion,515,1756614682143
Buyer,192.168.2.46,notif-1756614681618-1594,Este es el mensaje de la notificacion,515,1756614682143
Seller,192.168.1.24,notif-1756614681626-4776,Este es el mensaje de la notificacion,532,1756614682235
Buyer,192.168.2.43,notif-1756614681626-4776,Este es el mensaje de la notificacion,532,1756614682235
Seller,192.168.1.36,notif-1756614681658-4783,Este es el mensaje de la notificacion,508,1756614682240
Buyer,192.168.2.81,notif-1756614681658-4783,Este es el mensaje de la notificacion,508,1756614682240
Seller,192.168.1.50,notif-1756614681691-1535,Este es el mensaje de la notificacion,501,1756614682269
Buyer,192.168.2.63,notif-1756614681691-1535,Este es el mensaje de la notificacion,501,1756614682269
Seller,192.168.1.25,notif-1756614681691-4353,Este es el mensaje de la notificacion,521,1756614682290
Buyer,192.168.2.93,notif-1756614681691-4353,Este es el mensaje de la notificacion,521,1756614682290
Seller,192.168.1.29,notif-1756614681719-2532,Este es el mensaje de la notificacion,520,1756614682306
Buyer,192.168.2.86,notif-1756614681719-2532,Este es el mensaje de la notificacion,520,1756614682306
Seller,192.168.1.98,notif-1756614681727-3443,Este es el mensaje de la notificacion,503,1756614682383
Buyer,192.168.2.99,notif-1756614681727-3443,Este es el mensaje de la notificacion,503,1756614682383
Seller,192.168.1.82,notif-1756614681774-4952,Este es el mensaje de la notificacion,508,1756614682484
Buyer,192.168.2.18,notif-1756614681774-4952,Este es el mensaje de la notificacion,508,1756614682484
Seller,192.168.1.14,notif-1756614681842-3067,Este es el mensaje de la notificacion,504,1756614682533
Buyer,192.168.2.90,notif-1756614681842-3067,Este es el mensaje de la notificacion,504,1756614682533
Seller,192.168.1.59,notif-1756614681878-6984,Este es el mensaje de la notificacion,514,1756614682574
Buyer,192.168.2.77,notif-1756614681878-6984,Este es el mensaje de la notificacion,514,1756614682574
Seller,192.168.1.18,notif-1756614681983-2095,Este es el mensaje de la notificacion,514,1756614682658
Buyer,192.168.2.73,notif-1756614681983-2095,Este es el mensaje de la notificacion,514,1756614682658
Seller,192.168.1.67,notif-1756614682033-4364,Este es el mensaje de la notificacion,507,1756614682747
Buyer,192.168.2.39,notif-1756614682033-4364,Este es el mensaje de la notificacion,507,1756614682747
Seller,192.168.1.80,notif-1756614681983-819,Este es el mensaje de la notificacion,509,1756614682747
Buyer,192.168.2.24,notif-1756614681983-819,Este es el mensaje de la notificacion,509,1756614682747
Seller,192.168.1.85,notif-1756614682066-8637,Este es el mensaje de la notificacion,515,1756614682787
Buyer,192.168.2.89,notif-1756614682066-8637,Este es el mensaje de la notificacion,515,1756614682787
Seller,192.168.1.90,notif-1756614682308-8595,Este es el mensaje de la notificacion,501,1756614682815
Buyer,192.168.2.42,notif-1756614682308-8595,Este es el mensaje de la notificacion,501,1756614682815
Seller,192.168.1.93,notif-1756614682306-4795,Este es el mensaje de la notificacion,507,1756614682817
Buyer,192.168.2.17,notif-1756614682306-4795,Este es el mensaje de la notificacion,507,1756614682817
Seller,192.168.1.82,notif-1756614682306-5327,Este es el mensaje de la notificacion,503,1756614682890
Buyer,192.168.2.64,notif-1756614682306-5327,Este es el mensaje de la notificacion,503,1756614682890
Seller,192.168.1.60,notif-1756614682358-2963,Este es el mensaje de la notificacion,508,1756614682994
Buyer,192.168.2.55,notif-1756614682358-2963,Este es el mensaje de la notificacion,508,1756614682994
Seller,192.168.1.22,notif-1756614682409-2379,Este es el mensaje de la notificacion,505,1756614683040
Buyer,192.168.2.85,notif-1756614682409-2379,Este es el mensaje de la notificacion,505,1756614683040
Seller,192.168.1.53,notif-1756614682492-5703,Este es el mensaje de la notificacion,503,1756614683079
Buyer,192.168.2.69,notif-1756614682492-5703,Este es el mensaje de la notificacion,503,1756614683079
Seller,192.168.1.61,notif-1756614682590-1396,Este es el mensaje de la notificacion,501,1756614683162
Buyer,192.168.2.42,notif-1756614682590-1396,Este es el mensaje de la notificacion,501,1756614683162
Seller,192.168.1.8,notif-1756614682729-4082,Este es el mensaje de la notificacion,500,1756614683250
Buyer,192.168.2.41,notif-1756614682729-4082,Este es el mensaje de la notificacion,500,1756614683250
Seller,192.168.1.12,notif-1756614682770-6082,Este es el mensaje de la notificacion,501,1756614683276
Buyer,192.168.2.78,notif-1756614682770-6082,Este es el mensaje de la notificacion,501,1756614683276
Seller,192.168.1.72,notif-1756614682783-6567,Este es el mensaje de la notificacion,502,1756614683297
Buyer,192.168.2.74,notif-1756614682783-6567,Este es el mensaje de la notificacion,502,1756614683297
Seller,192.168.1.33,notif-1756614682830-938,Este es el mensaje de la notificacion,507,1756614683342
Buyer,192.168.2.7,notif-1756614682830-938,Este es el mensaje de la notificacion,507,1756614683342
Seller,192.168.1.32,notif-1756614682838-243,Este es el mensaje de la notificacion,507,1756614683351
Buyer,192.168.2.34,notif-1756614682838-243,Este es el mensaje de la notificacion,507,1756614683351
Seller,192.168.1.64,notif-1756614682906-8722,Este es el mensaje de la notificacion,502,1756614683412
Buyer,192.168.2.2,notif-1756614682906-8722,Este es el mensaje de la notificacion,502,1756614683412
Seller,192.168.1.78,notif-1756614682964-6586,Este es el mensaje de la notificacion,512,1756614683515
Buyer,192.168.2.67,notif-1756614682964-6586,Este es el mensaje de la notificacion,512,1756614683515
Seller,192.168.1.9,notif-1756614682980-2533,Este es el mensaje de la notificacion,513,1756614683555
Buyer,192.168.2.37,notif-1756614682980-2533,Este es el mensaje de la notificacion,513,1756614683555
Seller,192.168.1.93,notif-1756614683118-3083,Este es el mensaje de la notificacion,504,1756614683626
Buyer,192.168.2.48,notif-1756614683118-3083,Este es el mensaje de la notificacion,504,1756614683626
Seller,192.168.1.42,notif-1756614683158-8903,Este es el mensaje de la notificacion,508,1756614683673
Buyer,192.168.2.90,notif-1756614683158-8903,Este es el mensaje de la notificacion,508,1756614683673
Seller,192.168.1.62,notif-1756614683290-4557,Este es el mensaje de la notificacion,511,1756614683804
Buyer,192.168.2.57,notif-1756614683290-4557,Este es el mensaje de la notificacion,511,1756614683804
Seller,192.168.1.26,notif-1756614683290-8483,Este es el mensaje de la notificacion,511,1756614683804
Buyer,192.168.2.36,notif-1756614683290-8483,Este es el mensaje de la notificacion,511,1756614683804
Seller,192.168.1.49,notif-1756614683309-8088,Este es el mensaje de la notificacion,503,1756614683815
Buyer,192.168.2.68,notif-1756614683309-8088,Este es el mensaje de la notificacion,503,1756614683815
Seller,192.168.1.89,notif-1756614683346-9714,Este es el mensaje de la notificacion,508,1756614683856
Buyer,192.168.2.23,notif-1756614683346-9714,Este es el mensaje de la notificacion,508,1756614683856
Seller,192.168.1.98,notif-1756614683367-6959,Este es el mensaje de la notificacion,502,1756614683871
Buyer,192.168.2.43,notif-1756614683367-6959,Este es el mensaje de la notificacion,502,1756614683871
Seller,192.168.1.24,notif-1756614683435-665,Este es el mensaje de la notificacion,506,1756614683944
Buyer,192.168.2.56,notif-1756614683435-665,Este es el mensaje de la notificacion,506,1756614683944
Seller,192.168.1.69,notif-1756614683459-6581,Este es el mensaje de la notificacion,507,1756614684024
Buyer,192.168.2.23,notif-1756614683459-6581,Este es el mensaje de la notificacion,507,1756614684024
Seller,192.168.1.57,notif-1756614683497-3895,Este es el mensaje de la notificacion,508,1756614684073
Buyer,192.168.2.32,notif-1756614683497-3895,Este es el mensaje de la notificacion,508,1756614684073
Seller,192.168.1.87,notif-1756614683574-2409,Este es el mensaje de la notificacion,506,1756614684134
Buyer,192.168.2.86,notif-1756614683574-2409,Este es el mensaje de la notificacion,506,1756614684134
Seller,192.168.1.22,notif-1756614683570-3076,Este es el mensaje de la notificacion,505,1756614684178
Buyer,192.168.2.72,notif-1756614683570-3076,Este es el mensaje de la notificacion,505,1756614684178
Seller,192.168.1.5,notif-1756614683596-9248,Este es el mensaje de la notificacion,500,1756614684307
Buyer,192.168.2.11,notif-1756614683596-9248,Este es el mensaje de la notificacion,500,1756614684307
Seller,192.168.1.87,notif-1756614683626-7253,Este es el mensaje de la notificacion,503,1756614684310
Buyer,192.168.2.84,notif-1756614683626-7253,Este es el mensaje de la notificacion,503,1756614684310
Seller,192.168.1.14,notif-1756614683725-9141,Este es el mensaje de la notificacion,505,1756614684320
Buyer,192.168.2.34,notif-1756614683725-9141,Este es el mensaje de la notificacion,505,1756614684320
Seller,192.168.1.80,notif-1756614683742-66,Este es el mensaje de la notificacion,507,1756614684367
Buyer,192.168.2.73,notif-1756614683742-66,Este es el mensaje de la notificacion,507,1756614684367
Seller,192.168.1.14,notif-1756614683839-8813,Este es el mensaje de la notificacion,509,1756614684383
Buyer,192.168.2.93,notif-1756614683839-8813,Este es el mensaje de la notificacion,509,1756614684383
Seller,192.168.1.41,notif-1756614683839-47,Este es el mensaje de la notificacion,511,1756614684458
Buyer,192.168.2.29,notif-1756614683839-47,Este es el mensaje de la notificacion,511,1756614684458
Seller,192.168.1.71,notif-1756614683908-9467,Este es el mensaje de la notificacion,513,1756614684538
Buyer,192.168.2.19,notif-1756614683908-9467,Este es el mensaje de la notificacion,513,1756614684538
Seller,192.168.1.68,notif-1756614684002-7780,Este es el mensaje de la notificacion,505,1756614684580
Buyer,192.168.2.42,notif-1756614684002-7780,Este es el mensaje de la notificacion,505,1756614684580
Seller,192.168.1.34,notif-1756614684002-9923,Este es el mensaje de la notificacion,504,1756614684642
Buyer,192.168.2.80,notif-1756614684002-9923,Este es el mensaje de la notificacion,504,1756614684642
Seller,192.168.1.92,notif-1756614684055-2267,Este es el mensaje de la notificacion,507,1756614684686
Buyer,192.168.2.98,notif-1756614684055-2267,Este es el mensaje de la notificacion,507,1756614684686
Seller,192.168.1.16,notif-1756614684109-7666,Este es el mensaje de la notificacion,505,1756614684817
Buyer,192.168.2.29,notif-1756614684109-7666,Este es el mensaje de la notificacion,505,1756614684817
Seller,192.168.1.12,notif-1756614684073-3769,Este es el mensaje de la notificacion,505,1756614684817
Buyer,192.168.2.20,notif-1756614684073-3769,Este es el mensaje de la notificacion,505,1756614684817
Seller,192.168.1.88,notif-1756614684125-887,Este es el mensaje de la notificacion,510,1756614684833
